author;author_id
Carolyn G. Heilbrun;18092141,00
Stephen Lang;68877086,00
Stuart J. Woolf;48766491,00
William Weaver;53172567,00
Amy Gutmann;66432378,00
Tiina Nunnally;27471177,00
Arthur G. Chater;34588528,00
Tim Page;83725739,00
Sherrill Harbison;82772328,00
William Carlos Williams;58897926,00
Robert A. Phillips;75371060,00
Barry Miles;27951803,00
Rosalyn Landor;47558742,00
Tom Gralish;21738350,00
Lindsay Harrison;79568416,00
Lorelei King;58375802,00
Graham Tulloch;3516409,00
Jerry Newcombe;13958711,00
Claire Lamont;39052818,00
Nicola J. Watson;68033998,00
Lockhart Bogle;16937076,00
Anna Hamilton Phelan;87280553,00
Carolyn McCormick;80239838,00
C.J. Critt;92134786,00
Kate Burton;87775218,00
Martin Harrison;75364197,00
Joe Blades;8771183,00
مریم کاظمی‌تبار;73274504,00
Billy Goldberg;89341246,00
Phyllis Haddox;65175319,00
Cheryl Henson;7931298,00
Jaid Black;64299804,00
Elizabeth Wagele;79419368,00
Mike Clelland;8711777,00
John Ciardi;12747988,00
T.L. Lowery;34131098,00
Artists and Writers Guild;53718739,00
Edward Dreyer;91531163,00
Warshaw Hope;10137588,00
Kathryn    Alexander;65325627,00
Mary McDougall;30415329,00
Jessalyn Little;63332024,00
Alan Durband;52509313,00
Sarah Gold;59822617,00
Emilie Rose;35942058,00
Nancy Sheehan;32361953,00
David Strathairn;47038623,00
Thomas  Christensen;96077155,00
Yareli Arizmendi;6019519,00
Fiona Stafford;30682097,00
Michael McMahon;8989629,00
Amanda Root;26810691,00
Roma Gill;62059495,00
Richard Cowdrey;14737449,00
Lisette Lecat;11682353,00
Edward G. Seidensticker;66770488,00
Masayuki Miyata;68668853,00
Ernest Alfred Vizetelly;42487479,00
Katherine Applegate;42134669,00
E.B. Long;84664947,00
Omar Rayyan;89791809,00
Ignat Avsey;7016352,00
Robin Buss;54025336,00
Brantley Johnson;81107457,00
Lorenzo Carcaterra;92817987,00
Andrew R. MacAndrew;17189087,00
Leonard Stanton;81904516,00
David Young;53028876,00
George Gibian;61350604,00
Theodore Sasson;37775656,00
David Coward;70222921,00
Julie Rose;42263802,00
Michael    Ford;35691639,00
Troy Howell;16499513,00
Larry B. Crowder;89881548,00
Alonzo C. Addison;75727865,00
Eric Baker;27311424,00
Nadine Epstein;4671893,00
Baillie Tolkien;22513405,00
Mark P. Shea;47482477,00
John  Howe;15894663,00
Ian McKellen;78437355,00
Rob Inglis;90992510,00
Catherine  Johnson;37251828,00
Adrian Alphona;65985340,00
Robert M. Cutler;73141596,00
Esther Allen;19169145,00
James Grauerholz;66123641,00
Lauren Blitzer;83396387,00
Sarah Jessica Parker;59849936,00
Peter de Jonge;4999150,00
Christiane Northrup;33677779,00
Eric Bentley;47707394,00
Walter Hettche;79459296,00
Jim Norton;55316052,00
Langdon Hammer;77876241,00
Sandra Jordan;23268054,00
Brenda K. Marshall;11695731,00
Alfred Appel;6799794,00
Jeremy Irons;43109473,00
Claudia Rueda;36149565,00
Boris Grabnar;28123338,00
Anne-Marie Martin;84233449,00
Peter Hollindale;34752760,00
Jane P. Laudon;82631481,00
Sandie Byrne;79441649,00
Alan Jay Lerner;92067202,00
Dan H. Laurence;23885437,00
Stanley Corngold;8890188,00
Jason Baker;76564964,00
Stanley Appelbaum;36003926,00
Robert DeMaria Jr.;36833836,00
Claude Julien Rawson;55166940,00
David Case;17020548,00
Jamel Akib;13881507,00
Robert Hardy;20633875,00
Ralph Steadman;38207540,00
Jeffrey Fisher;93402045,00
Yanitzia Canetti;42726400,00
Various;65830380,00
Jennifer Morrish Tunberg;78990234,00
Rockwell Kent;12726801,00
Jean Primrose;4298772,00
Vera Neville;80419459,00
Rhoda R. Gilman;62036506,00
Barbara Cooney;58207135,00
David Birney;73737406,00
David Elliot;13528692,00
Gary Chalk;74113593,00
Ian Schoenherr;19856341,00
Allan Curless;76096061,00
Christopher Denise;46916157,00
Adam Hargreaves;54812639,00
Gray Jolliffe;63148823,00
Maud Petersham;97116789,00
Ron Barrett;26938971,00
Diane Dawson Hearn;24770313,00
John Clapp;58333948,00
Barbara Caruso;4941054,00
Clare Sieffert;82961409,00
Michael Scammell;85718377,00
Jane Starr Weils;79035348,00
Stephen W. Hines;36286898,00
Roger Lea MacBride;54369421,00
Peter Gandy;77378739,00
Stephen E. Lewis;11768926,00
Lawrence Vogel;91221290,00
Renée Graef;28788817,00
Cherry Jones;41778796,00
Jim LaMarche;13313022,00
Garth Williams;3905677,00
Christina Wyss Eriksson;76008072,00
Doris Ettlinger;23942888,00
Don E. Wilson;38823758,00
Peter K. Chadwick;81464612,00
John Wallner;82760029,00
H.M. Parshley;37241073,00
Lucy Grealy;37901629,00
John Welcome;82647021,00
Bonnie Timmons;78596924,00
Piotr W. Cholewa;5691598,00
Daniel Stashower;63790192,00
Philip Gooden;1693747,00
Javier Gomez Rea;23981054,00
Vinay   Kumar;58950958,00
Martin  Freeman;67417682,00
Marie-Catherine Caillava;5139779,00
Peter A. Bien;11265134,00
Jeanne D'Haem;1698342,00
Cathleen Miller;98406461,00
Corinna Milborn;10422394,00
Jeanne d' Haem;3883533,00
Sue Ryan;94900200,00
Deni Brown;45710801,00
Laura Cornell;42659332,00
Cornelia Maude Spelman;26943909,00
Nadeem Zaidi;26910432,00
Peter Millar;72730731,00
Chris Sheban;78647898,00
María Victoria Alonso Blanco;24608753,00
Louis Agassiz Fuertes;50441268,00
Thea Kliros;21401107,00
Blake Morrison;57283681,00
John   O'Brien;75491643,00
Xan Fielding;69903432,00
John William Corrington;38495855,00
Anne Perry;39706413,00
David Timson;91909031,00
Pam Smy;49214253,00
David Loftus;82659033,00
Marion Deuchars;98064294,00
The Voice of the Martyrs;32523555,00
Mary E. DeMuth;30213563,00
Lindsey Johnston;24377401,00
Sara Quin;81585781,00
Kofi Annan;90105731,00
Paulette Livers-Lambert;64585057,00
Peter Putnam;18902715,00
Nora Harlow;11929658,00
Michel Etienne;15540949,00
Elizabeth  Gray;53325398,00
Donald L. Lawler;25336992,00
Michael Gillespie;59665152,00
Joseph Bristow;39427335,00
Philip Khuri Hitti;84674616,00
Caroline Denzler;14397740,00
Paul Kolnik;60042577,00
Gill Tomblin;4392031,00
Veronica Bennett;21274870,00
Francis Mason;19823572,00
Evelyn Cisneros;78031675,00
Shelagh McNicholas;6158095,00
Helen Craig;85342122,00
Allan Ulrich;68752380,00
Magda Botin;48978209,00
Madga Bogin;72678843,00
Charles Fanning;12485926,00
Stuart Dybek;11959818,00
Richard Peter McKeon;72622447,00
Walter Lowrie;52718306,00
A.V. Miller;62497034,00
Yirmiyahu Yovel;9606526,00
Kenneth Maly;74075352,00
John M. Cooper;23610753,00
C.K. Scott Moncrieff;32449614,00
Cedric Belfrage;25099110,00
Claudia Conde;77919065,00
Mattias Ripa;49482070,00
Anjali Singh;65529228,00
Ridley Pearson;89257228,00
Richard Poe;82360764,00
Michelle Sagara West;46951839,00
Thomas J. Harper;44448240,00
Alfred Birnbaum;16856784,00
Nikolaus Hansen;44721249,00
Pociao;32266336,00
Lee Stringer;70605181,00
Ivan Chermayeff;88859922,00
Dave McKean;11549955,00
Leo Dillon;26716683,00
Dave Gibbons;41801404,00
Richard H. Rovere;84697834,00
Michael Henry Heim;4987920,00
Jon Halliday;82444822,00
Joan Torres;59473919,00
Lester Dent;8039457,00
C.B. Mordan;10060277,00
Mark Wahlberg;91734155,00
Ellen Archer;35857976,00
Ingrid Christopherson;96003161,00
Richard Maltby;4236478,00
Bob Colacello;31526099,00
Marie Rudisill;58634298,00
El Hagahn;99871241,00
Gertrud Jaron Lewis;49584431,00
Ursula Gräfe;31142425,00
E. Dale Saunders;21850601,00
Donald Keene;10600940,00
Juliet Winters Carpenter;54242579,00
Hazel E. Barnes;82378797,00
Abbe Wool;2726625,00
Ron Powers;80308036,00
Trina Schart Hyman;59314854,00
Nora Bierich;76535135,00
Kyle Freeman;69116641,00
Stephen Colbert;20964826,00
Joe Mantello;21559668,00
Stanisław Barańczak;45025218,00
Clare Cavanagh;90064752,00
Magnus J. Kruyski;72085944,00
Joanna Trzeciak;18020650,00
Michael Mason;26003689,00
Jim Marrs;20415718,00
Patrick D. Miller;8206948,00
Colin Dayan;5711666,00
Emma Walton Hamilton;32294036,00
Johanna Westerman;79513397,00
Guy Parker-Rees;53454847,00
Kirsten Carlson;73810315,00
Rafe Martin;22536955,00
Liz Tuccillo;8089581,00
Pascal Lemaître;63429360,00
Julie Kaufmann;51628399,00
Marieka Heinlen;83104164,00
Kira Obolensky;2659714,00
Iain Sinclair;32401928,00
Matthew  Norman;86420168,00
Joyce Johnson;1083085,00
Heather Rose Jones;27195664,00
Geoffrey Brock;60244320,00
Girolamo De Michele;63631896,00
John Radziewicz;83797321,00
Hugh Bredin;41579133,00
Thomas Cleary;706477,00
Gerald A. Michaelson;88836033,00
Ralph D. Sawyer;6255629,00
Declan Kiberd;90615475,00
Iacopo Bruno;83284589,00
Barbara T. Cooper;27720182,00
Michael Page;13129918,00
Keith Wren;14744805,00
ZBS Foundation;41474825,00
Bettina Blanch Tyroller;95545314,00
John  Glover;91938388,00
Ana Juan;85179775,00
Campbell Scott;23808123,00
Bev Vincent;59319120,00
María Mir;96984949,00
Marie Milpois;74383587,00
John Huey;67942945,00
Peter T. O'Brien;52384586,00
Molly Mia Stewart;46233021,00
Janet Allison Brown;5014465,00
John L. Goldwater;72031547,00
Douglas Smith;26744219,00
Vasili Mitrokhin;57686795,00
Michael    Heath;32563395,00
Cassandra Campbell;86815177,00
Edward Shenton;67139516,00
John King;13000888,00
William M. White;19643879,00
John Slattery;6294881,00
Bernard DeVoto;85612692,00
Lynn Stegner;19312945,00
T.H. Watkins;1705485,00
Dorothy Lobrano Guth;67780112,00
Roger Angell;10653319,00
José Hernández;29570080,00
Douglas Brinkley;23840853,00
Patricia Scanlan;61831737,00
Red Pine;7642967,00
Elizabeth Sayles;62009148,00
Dick Schaap;89796183,00
Rick Leonardi;49366431,00
Janos Farkas;27712925,00
Noel Polk;71134288,00
Frances L. Ilg;74862612,00
Leonor Tejada Conde-Pelayo;75305868,00
Harry Levin;79002691,00
Jeri Johnson;70071181,00
Stevie Davies;87504921,00
Richard J. Dunn;73957038,00
Bill Dodge;64013124,00
John Bowen;23979434,00
Sonia Soto;14795124,00
Gunther Stuhlmann;38016794,00
Val Telberg;28781501,00
Chris Sabatino;12162451,00
Carmelina Payá;81893156,00
Catherine Whitney;22282481,00
Robert A. Greenberg;68117213,00
Kenneth Branagh;83159861,00
Pauline Baynes;88451927,00
Kathleen Norris;66268086,00
Dalya Bilu;26410901,00
Isabella MacDonald Alden;28657545,00
Robert McAfee Brown;68402449,00
Brian Troxell;58045916,00
Frances Frenaye;42306560,00
Stephen Becker;73684241,00
Anne Borchardt;76588808,00
Craig  Johnson;34242771,00
Craig L. Johnson;45153161,00
Mary Kinzie;7196025,00
George Steiner;3025072,00
Peter Reed;53196352,00
Donald Devenish Walsh;3751832,00
Stephen Tapscott;35460491,00
Megan McMorris;5408800,00
Robert K. Massie;72576534,00
Michael R.  Meyer;87179339,00
Brooke Allen;70718925,00
Richard R. Lingeman;21538769,00
Stasi Eldredge;27437829,00
Gary Smalley;74050340,00
Robert Altman;19146491,00
Luann Walther;13768696,00
Marion Post Wolcott;29230053,00
Jean-Daniel Brèque;17721546,00
Glenn Chadbourne;29674024,00
William Olivier Desmond;56970402,00
Verónica Canales;87396510,00
Robert E. Weinberg;58831003,00
Josh Hamilton;59081597,00
Gregorio Vlastelica;19844042,00
Eduardo Goligorsky;48743260,00
Louise Carter;78567380,00
R.W. Franklin;43528952,00
Karen V. Kukil;45364339,00
Frieda Hughes;64421142,00
Richard Hefter;56654989,00
Pelle Fritz-Crone;16254368,00
Maureen Freely;23819835,00
Victoria Rowe Holbrook;10442265,00
Rafael Carpintero;43127488,00
Eliot Weinberger;19358990,00
Lysander Kemp;76065591,00
Helen Lane;33931639,00
Hans Hermann;76732545,00
Iris Menéndez;86076366,00
Stanley Crouch;6339877,00
James  Wood;60325245,00
Anthony Bower;6175708,00
Justin O'Brien;62434515,00
Jacqueline Levi-Valensi;48657642,00
Ros Schwartz;41701953,00
Irene Bonhorst;47574387,00
Robert Faggen;55840149,00
Tony Tanner;14125826,00
Daniel Halpern;29852672,00
Laura Schlessinger;10820833,00
G.E.M. Anscombe;72465596,00
John Eidinow;29905940,00
David Pears;93444334,00
Stephen Toulmin;97143318,00
Rush Rhees;582044,00
Peter Hall;94389941,00
Donald M. Allen;21628598,00
Charles Marowitz;83393226,00
Mark Musa;75770039,00
Robert Rietty;43820667,00
Richard Gilman;91371429,00
Noel Perrin;92743242,00
Marjorie A. Priceman;50168021,00
Allan Drummond;85621836,00
Grace Frick;11500972,00
Fatih Özgüven;72385902,00
Morton Dauwen Zabel;2684238,00
Susan Jeffers;37765217,00
Edward Connery Lathem;26466611,00
Michael Hofmann;94942719,00
Richard Poirier;19398979,00
Charles H. Wilson;86501607,00
Susan Moller Okin;14831795,00
Drew Bishop;59053513,00
Thomas E. Connolly;12252510,00
Kathryn Harrison;57191274,00
Karin Jacobson;11224841,00
Clifton Fadiman;97334004,00
Gary Handwerk;38619883,00
R.J. Hollingdale;58274487,00
Ron Zalme;22270055,00
Florence Mortimer;84187468,00
Katherine Streeter;27964427,00
Tom Ford;98871221,00
Ralph Manheim;47957554,00
Carla Kaplan;61792736,00
Charles Larson;65858609,00
Peter Sekirin;57900821,00
B. Deutsch;989726,00
Marina Tsvetaeva;87600608,00
Travis Bogard;84065705,00
John Buffalo Mailer;11575708,00
Anna Brailovsky;49562849,00
Robert Creeley;14347394,00
Gretchen Schields;37864414,00
Charles Bowden;83933544,00
Taylan Taftaf;94308567,00
Barry Pateman;52433653,00
Gilbert Achcar;52271359,00
Arthur Naiman;90349663,00
David Barsamian;82083649,00
Donaldo Macedo;23065134,00
C.P. Otero;34286299,00
Patrick Coleman;39613195,00
Maurice Cranston;28662607,00
Robert Vavra;82096531,00
Charles R. Johnson;16932437,00
Lydia Davis;11305786,00
Otto Penzler;32788044,00
Kate William;86177558,00
Ridley Scott;94834725,00
Craig Raine;17224616,00
Michael Foreman;52497408,00
Marion Wiesel;86061616,00
Ronald Hingley;14840281,00
Sandy Leuthner;32227554,00
Sally Beauman;2614579,00
David   West;8299798,00
G.P. Goold;77750600,00
E.F. Bleiler;40224964,00
True Kelley;44971442,00
Diane deGroat;41900632,00
R.A. Foakes;68676644,00
Barbara A. Mowat;58369349,00
Deborah Esch;87090684,00
Anthony Curtis;28993293,00
Peter G. Beidler;13963503,00
Mary Berry;28335832,00
David L. Stevenson;80803263,00
Samuel West;1414738,00
F.H. Mares;47108206,00
Karen Blixen;8473186,00
Neil Taylor;12689751,00
David Threlfall;14779046,00
John   Bowe;99595892,00
Marvin Spevack;24903988,00
David Scott Kastan;39890065,00
Jane Carruth;38057006,00
John Tenniel;47030080,00
Susan Dunn;74851336,00
Edward Asner;71619777,00
Elizabeth Plater-Zyberk;55056661,00
Lou Diamond Phillips;68568056,00
Andrew Gross;14700330,00
Maxine Paetro;89555322,00
Michael Ledwidge;23729938,00
Howard Roughan;30869290,00
Michael Garland;11438532,00
Phil Hester;53213809,00
Linda Sunshine;48038053,00
Jean-Michel Basquiat;20345064,00
Douglas R. Nickel;79100117,00
Graeme Base;56757094,00
Avrahm Yarmolinsky;18317881,00
Malcolm Heath;22933369,00
George Seferis;44078450,00
Piet Mondrian;46167965,00
Miguel López-Remiro;28003625,00
William H. Race;28724657,00
Cecil Maurice Bowra;72019747,00
G.S. Conway;40886718,00
Raymond Benson;64203981,00
Hermann Alexander Diels;1181527,00
John Earle Raven;73280632,00
Anaximander;43765811,00
María Eugenia Ciocchini Suárez;68816518,00
Melissa Sweet;49452935,00
D. Rajagopal;46702665,00
James O. Duke;91604283,00
Mike S. Miller;13723318,00
Roy Dotrice;89679118,00
Hilda Rosner;49884466,00
Yuko Sawada;80737932,00
William Flanagan;82180179,00
Anthony Gerard;55737384,00
Alexis Kirsch;21621692,00
Keith   Henderson;19794153,00
Gerald Ravenscourt Hayes;65813063,00
伊藤潤二;37483489,00
神尾葉子;44097201,00
Samuel Roukin;4337997,00
Margot Paronis;15758077,00
Iakov Damsky;34125520,00
Hanon W. Russell;46866058,00
Brendan Frayne;95751737,00
小野 不由美;51815570,00
Howard A. Klausner;31360309,00
小川 彌生;59213000,00
Stéphane Jorisch;13802008,00
Scott Zrubeck;39382604,00
Josepha Sherman;19215832,00
Rebecca Guay;64143197,00
Brett Booth;77503187,00
Kenneth Lafreniere;24524474,00
Kate Wheeler;52216604,00
Carlo Capararo;17938418,00
Larry Sloman;24032807,00
Jamie  Smith;44626507,00
Marjorie Kerr Wilson;63646804,00
David Ferring;8988331,00
Rosemary Edghill;56993770,00
Larry Dixon;76212144,00
Tanith Lee;88809817,00
Douglas Stone;65781483,00
Alisa Freedman;79185064,00
Howard Hibbett;34754169,00
J. Martin Holman;70958685,00
Lane Dunlop;46066834,00
Michael Emmerich;55054725,00
Ivan Morris;26251566,00
Jill Paton Walsh;71996090,00
Kaori Naruse;7518700,00
Todd Telander;58945913,00
Tomo Kimura;30345433,00
Angela Barrett;41241316,00
Ron Dias;6314817,00
Marianne Véron;43234765,00
Mark Osteen;27205979,00
Peter D. Kramer;74357365,00
Sashiko Sato;19427635,00
Irvin Rock;20232214,00
Wlad Godzich;50078954,00
Barbara Davilman;61044841,00
William S. Gray;75981411,00
Ashley Wood;24518492,00
Lawrence Sutin;48332490,00
Ana María de la Fuente;53000437,00
James Anderson Thompson;87702503,00
Magnus Magnusson;72678943,00
Philip Roughton;73838225,00
Susanna Basso;10757351,00
Stephen Snyder;74561167,00
Jonathan Cott;83110021,00
Tantoo Cardinal;92448457,00
Jack Coulehan;52255476,00
George Ford;83684853,00
Robert Kimball;91423840,00
Bennett Cerf;26948783,00
Lynn Sweat;97919410,00
Peter Sciaky;93755640,00
Glenn Fabry;98002574,00
Arnold Kotler;81383104,00
Gillian McCain;39595016,00
Melissa Painter;40960602,00
Blake Nevius;21278062,00
Rudolph F. Rau;93020415,00
Eike Schönfeld;10452108,00
Leonard W. Shortall;87441197,00
Warren Chang;86735166,00
Gail Owens;8850732,00
Burton Raffel;74328639,00
Robert M. Adams;1752521,00
Jonathan Slevin;5483890,00
Gilbert Sale;16262931,00
Roger Pearson;12458822,00
S.T. Joshi;86733778,00
Sidney H. Sime;38739498,00
Michale W. Perry;82896267,00
David  Luke;22762226,00
Peter Salm;65669293,00
Rene Reid Yarnell;41538401,00
季思聰;45749488,00
Nicola Kraus;4828440,00
Terence McKenna;18186972,00
Howard Mittelmark;72800786,00
Page Stegner;9448076,00
Richard W. Etulain;9461881,00
Pat Rogers;62924200,00
Marilyn Bader;19632448,00
Prunella Scales;70707343,00
Claudia L. Johnson;30556614,00
Mark Hussey;97748736,00
Jeanne Schulkind;90823122,00
Susan Dick;2551779,00
Anne Olivier Bell;66587665,00
James E. Irby;87457433,00
Barry Moser;75731949,00
Joseph Grenny;741482,00
Shel  Israel;61299517,00
Penny Carter;6190307,00
Tim Woods;53907674,00
Don Tothe;94171245,00
Michael S. Lasky;86021685,00
Fran Warde;71229678,00
Roger Walsh;22325658,00
William Hope;16531366,00
Silvia Alemany;28735008,00
Robert Andrew Parker;11087946,00
Viggo Mortensen;23202896,00
Jon Jefferson;27187677,00
David Leffman;81427923,00
Jan Dodd;22534742,00
托爾金;6639579,00
Henry N. Beard;90789674,00
Francis Ledoux;12451856,00
Danuta Borchardt;43432615,00
Alastair Hamilton;4892385,00
Bill Johnston;18294644,00
Suzanne Arms;66092652,00
Penny Armstrong;46104103,00
Carolyn L. Gegor;18209361,00
Christopher R. Howard;5703978,00
Eteel Lawson;57995339,00
Robert Pinsky;61867689,00
Ronald L. Martinez;97847782,00
Ellen Conroy Kennedy;40212994,00
Pierre-Louis Rey;63848238,00
Alain Korkos;26639791,00
Andy Kubert;9993115,00
Carolyn McCarthy;5900975,00
